Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
2785,IT,59,60814,15,52,78,No
2786,IT,58,84694,12,49,62,No
2787,IT,51,41924,9,33,80,No
2788,Finance,52,85204,14,40,83,No
2789,IT,31,57844,13,37,74,No
2790,HR,36,106943,6,35,62,No
2791,Sales,39,46518,19,54,93,No
2792,Sales,44,42059,4,59,97,No
2793,Marketing,54,48052,17,39,87,No
2794,HR,37,94803,19,59,78,No
2795,IT,59,96524,3,36,62,No
2796,Sales,56,118510,14,36,97,No
2797,HR,55,114572,17,33,76,No
2798,Sales,49,33680,13,32,96,No
2799,IT,23,92021,9,53,62,No
2800,Sales,51,105249,1,36,78,No
2801,Marketing,34,45043,17,33,67,Yes
2802,Marketing,37,27419,16,42,58,Yes
2803,Sales,26,81892,18,49,88,No
2804,HR,49,42140,2,46,87,No
2805,HR,41,68484,14,56,69,No
2806,HR,45,88869,17,36,60,Yes
2807,Sales,48,70210,3,46,63,No
2808,HR,51,82600,2,55,60,No
2809,IT,48,103497,8,55,65,No
2810,Marketing,47,31487,2,33,90,No
2811,IT,28,85692,2,40,96,No
2812,HR,59,87112,9,59,89,No
2813,IT,26,56110,6,32,90,Yes
2814,HR,44,41360,12,40,99,No
2815,Sales,49,74410,9,32,75,No
2816,IT,55,115418,7,41,65,No
2817,Sales,36,108038,12,30,72,Yes
2818,Sales,53,98167,5,33,98,No
2819,Finance,47,28017,16,43,75,No
2820,HR,52,111261,5,30,43,No
2821,Marketing,40,85124,12,43,48,No
2822,HR,30,115298,9,42,47,Yes
2823,Marketing,50,75949,7,42,41,No
2824,HR,25,83268,19,53,68,No
2825,Sales,24,91320,11,44,62,No
2826,IT,50,118556,12,46,45,No
2827,IT,32,106301,3,41,94,No
2828,Finance,54,56127,17,59,82,No
2829,Marketing,59,28196,7,51,75,No
2830,Marketing,32,100088,10,52,85,Yes
2831,Marketing,48,66300,15,55,60,No
2832,Sales,54,74714,2,43,61,Yes
2833,Marketing,42,56921,13,41,48,Yes
2834,IT,52,29746,4,47,73,No
2835,Sales,59,93535,18,33,98,No
2836,HR,23,90350,1,56,96,No
2837,Marketing,48,75345,2,43,65,Yes
2838,Marketing,57,74220,2,48,40,No
2839,HR,32,106131,4,58,75,No
2840,Marketing,39,47063,3,42,83,Yes
2841,HR,22,96736,17,54,44,No
2842,Sales,56,113913,14,59,80,No
2843,IT,56,103946,2,52,61,Yes
2844,HR,52,70971,16,47,43,No
2845,Finance,49,28598,11,40,87,No
2846,HR,22,35564,13,57,41,No
2847,Marketing,46,74725,1,35,55,Yes
2848,Sales,59,111134,2,38,55,No
2849,Sales,41,84940,2,41,92,No
2850,HR,24,87085,5,48,95,No
2851,IT,23,42862,4,43,95,Yes
2852,Finance,39,35265,12,44,61,No
2853,Sales,31,34705,3,40,82,No
2854,Marketing,26,80279,10,35,40,Yes
2855,Marketing,30,87471,18,43,54,No
2856,IT,23,116080,10,32,63,No
2857,Sales,55,104834,1,48,43,Yes
2858,HR,59,87979,6,49,57,No
2859,Marketing,52,80828,11,54,56,No
2860,IT,31,71104,2,40,46,Yes
2861,Sales,33,65934,7,58,89,No
2862,Sales,57,31050,18,53,84,No
2863,Sales,42,68952,19,46,91,Yes
2864,Sales,27,111570,4,58,91,No
2865,Sales,24,33484,13,57,49,No
2866,Marketing,31,87648,18,56,40,No
2867,IT,26,84945,13,46,41,No
2868,Sales,47,78678,19,52,88,No
2869,Finance,42,56323,17,32,61,No
2870,Finance,47,111332,1,43,71,No
2871,IT,59,119605,6,56,68,No
2872,HR,47,112363,19,36,74,No
2873,HR,29,60361,1,54,56,No
2874,HR,26,35315,8,48,51,No
2875,Finance,36,72968,17,32,63,No
2876,HR,37,51519,15,31,69,Yes
2877,Marketing,22,34107,18,55,83,No
2878,Sales,37,80781,7,46,69,No
2879,Finance,58,28869,16,38,59,No
2880,IT,24,105983,7,51,81,No
2881,IT,52,52370,17,35,46,Yes
2882,Sales,34,87695,4,53,81,No
2883,Finance,37,85422,12,56,89,No
2884,HR,42,32971,13,50,93,No
2885,HR,23,50651,4,38,77,Yes
2886,Marketing,48,81974,1,56,46,No
2887,Marketing,59,48446,1,34,99,No
2888,HR,47,63108,7,31,88,Yes
2889,IT,59,100179,9,51,69,No
2890,IT,46,28823,1,44,51,No
2891,Marketing,32,38454,16,38,88,No
2892,Sales,29,28932,18,48,70,No
2893,HR,29,35220,15,39,57,No
2894,Marketing,54,99090,6,33,85,No
2895,Marketing,28,92965,2,39,82,Yes
2896,HR,59,53208,9,56,41,Yes
2897,HR,42,97980,4,37,92,Yes
2898,IT,29,35510,13,51,72,Yes
2899,Sales,42,69045,11,42,50,No
2900,Sales,41,35537,13,36,73,No
2901,HR,29,97683,11,36,55,Yes
2902,Finance,52,94134,19,33,93,Yes
2903,Marketing,50,97254,8,44,74,No
2904,Marketing,30,38782,7,41,91,Yes
2905,HR,36,90587,16,45,72,No
2906,Finance,51,107238,3,35,60,Yes
2907,IT,47,100720,17,57,59,No
2908,HR,31,103004,18,38,47,No
2909,HR,50,47072,15,32,90,No
2910,Marketing,37,106015,17,37,65,No
2911,HR,57,119003,11,36,72,No
2912,HR,41,113938,5,33,65,Yes
2913,HR,58,97746,16,55,76,No
2914,Marketing,43,70702,15,42,69,No
2915,IT,28,31057,10,48,70,No
2916,IT,44,55916,14,59,72,No
2917,HR,50,52268,2,36,50,No
2918,Marketing,37,68978,16,39,92,No
2919,IT,59,48259,19,54,80,No
2920,IT,49,78583,8,41,44,No
2921,IT,59,104400,15,55,41,Yes
2922,Marketing,52,59293,10,32,52,No
2923,Marketing,35,32043,5,55,57,No
2924,HR,54,75430,16,54,65,Yes
2925,Sales,30,63893,12,58,64,Yes
2926,IT,48,65642,13,53,83,Yes
2927,Sales,45,103065,9,41,53,No
2928,Marketing,34,55868,17,48,44,No
2929,Marketing,47,51309,12,44,98,Yes
2930,Marketing,50,48284,5,37,95,No
2931,Sales,49,94000,12,41,81,No
2932,Marketing,49,109179,1,49,91,No
2933,HR,29,87107,16,35,41,Yes
2934,Marketing,44,90049,12,57,43,No
2935,Finance,50,54265,9,39,51,No
2936,Sales,26,106490,13,31,50,No
2937,Finance,28,48880,17,53,43,No
2938,Marketing,57,109579,17,42,82,No
2939,HR,48,25255,4,54,48,No
2940,IT,23,26502,14,36,49,Yes
2941,Marketing,46,95192,19,37,66,Yes
2942,HR,30,90424,7,52,45,No
2943,Sales,48,100838,3,45,54,Yes
2944,Finance,22,95966,1,40,81,Yes
2945,Finance,44,66366,12,55,70,No
2946,Finance,31,52425,15,33,61,Yes
2947,Sales,46,77328,11,46,92,No
2948,HR,24,92396,10,45,45,No
2949,Sales,27,96694,2,48,72,No
2950,Finance,27,30806,4,52,68,Yes
2951,Marketing,23,111274,17,56,60,Yes
2952,IT,39,42106,17,40,99,Yes
2953,Sales,44,81731,8,36,93,Yes
2954,Sales,23,100010,14,56,95,Yes
2955,HR,33,107533,4,42,91,No
2956,HR,43,57599,6,48,69,No
2957,Sales,58,96326,19,46,60,No
2958,Finance,41,100706,4,55,75,No
2959,IT,45,34004,3,54,94,No
2960,HR,41,76364,6,57,97,No
2961,Finance,22,50792,7,51,61,Yes
2962,Marketing,22,89912,14,42,85,No
2963,HR,38,79645,12,58,59,No
2964,Finance,22,32232,16,41,61,Yes
2965,Finance,51,103210,8,36,91,No
2966,IT,24,79766,2,30,99,No
2967,IT,32,106588,13,30,79,Yes
2968,Marketing,45,73542,8,49,50,No
2969,Finance,43,30913,16,52,86,No
2970,Finance,47,118449,4,43,70,No
2971,IT,34,35567,16,56,90,No
2972,HR,22,63379,6,44,79,No
2973,HR,45,99968,4,40,52,No
2974,Sales,31,25319,16,53,57,Yes
2975,IT,56,115005,13,55,61,No
2976,Sales,45,117026,5,38,95,No
2977,IT,49,111120,15,46,56,Yes
2978,Marketing,57,29791,8,33,77,No
2979,Finance,37,25329,7,49,64,No
2980,Marketing,37,99387,14,48,71,Yes
2981,IT,38,86032,7,36,54,No
2982,Finance,36,69078,7,30,52,Yes
2983,HR,37,113662,18,38,97,No
2984,HR,36,46300,10,42,65,No
2985,Sales,55,100700,18,53,89,Yes
2986,IT,32,75945,14,31,50,No
2987,IT,22,80609,10,31,52,No
2988,HR,36,85562,7,53,72,No
2989,Marketing,47,115045,7,56,89,Yes
2990,Finance,25,86901,7,59,76,Yes
2991,Marketing,26,30703,5,44,77,No
2992,Marketing,56,117645,1,46,40,No
2993,HR,34,88115,14,42,78,No
2994,HR,31,113090,18,36,66,No
2995,HR,32,52676,13,38,75,No
2996,Sales,39,86710,8,41,71,Yes
2997,Marketing,55,85077,8,32,80,Yes
2998,IT,44,114340,10,52,54,No
2999,Finance,28,70440,17,51,70,No
3000,Sales,24,61923,6,44,45,No
3001,IT,33,54802,15,36,64,No
3002,Marketing,28,115331,15,52,88,No
3003,HR,47,87904,16,55,91,No
3004,Marketing,54,85162,8,30,57,Yes
3005,Finance,58,90169,19,43,61,No
3006,Sales,36,93147,15,48,70,No
3007,Sales,23,47075,3,45,75,No
3008,Finance,28,107015,6,39,48,No
3009,IT,53,99716,8,30,85,No
3010,IT,25,34304,16,34,42,No
3011,Sales,41,84622,15,32,72,Yes
3012,Sales,57,79215,13,46,66,No
3013,HR,53,105146,15,47,82,No
3014,IT,49,98973,18,55,40,Yes
3015,Finance,34,37521,13,50,83,Yes
3016,IT,22,49028,8,56,96,No
3017,HR,56,64328,14,48,48,Yes
3018,Sales,51,52301,11,51,44,No
3019,Sales,57,63015,6,54,54,No
3020,HR,46,112276,1,51,89,No
3021,Finance,37,61845,2,47,48,No
3022,Sales,40,111818,13,45,84,No
3023,Marketing,22,101394,1,31,67,No
3024,Sales,26,69159,4,44,52,No
3025,Marketing,43,68714,2,42,63,No
3026,HR,45,105722,16,42,84,Yes
3027,HR,58,50230,3,45,98,Yes
3028,Sales,57,117554,17,37,49,Yes
3029,IT,57,74262,5,40,81,No
3030,Marketing,25,115201,8,37,61,No
3031,Finance,57,66722,12,51,78,No
3032,Sales,39,71359,12,39,99,No
3033,Finance,37,87796,1,52,61,No
3034,Sales,39,65159,1,30,76,No
3035,IT,43,112052,15,41,91,No
3036,IT,23,115209,17,38,78,No
3037,IT,42,30239,2,34,59,No
3038,IT,57,116951,17,38,49,Yes
3039,HR,50,75886,9,45,49,No
3040,HR,47,52195,12,47,65,No
3041,Marketing,42,119859,4,59,64,No
3042,Finance,38,59674,13,37,92,Yes
3043,Sales,37,43105,4,52,95,No
3044,Sales,52,54739,7,40,67,No
3045,HR,30,56969,14,59,52,No
3046,Sales,52,39497,9,49,54,Yes
3047,HR,35,26816,1,48,99,No
3048,Marketing,58,117019,1,33,99,No
3049,Finance,23,84254,4,49,45,Yes
3050,Marketing,35,112695,1,55,91,No
3051,IT,54,94385,10,39,51,Yes
3052,IT,56,112148,2,53,58,No
3053,IT,41,58826,15,42,71,No
3054,Marketing,23,88365,3,58,50,No
3055,Sales,40,109242,9,49,77,No
3056,Finance,58,75100,17,43,72,No
3057,IT,39,115099,13,50,41,Yes
3058,IT,37,29359,3,31,94,No
3059,IT,25,37809,4,58,54,Yes
3060,Finance,33,89450,4,33,75,No
3061,IT,50,63428,11,36,44,Yes
3062,Finance,28,119990,7,48,54,Yes
3063,IT,35,97790,11,59,82,No
3064,Marketing,33,115321,11,59,49,No
3065,Marketing,56,27093,10,46,56,No
3066,Finance,26,69498,5,45,73,No
3067,Marketing,38,65985,13,42,91,No
3068,Finance,53,57009,12,53,63,No
3069,Marketing,31,107094,10,53,49,Yes
3070,Marketing,38,42718,7,51,91,No
3071,Finance,26,41705,19,52,69,No
3072,Sales,30,112618,19,55,42,No
3073,Marketing,54,87598,19,56,90,No
3074,IT,57,102878,12,47,99,No
3075,Sales,57,37239,15,50,76,No
3076,Finance,39,71622,5,41,42,Yes
3077,Sales,30,71665,14,52,79,Yes
3078,HR,50,57274,12,54,44,Yes
3079,HR,35,36419,11,30,67,Yes
3080,Marketing,46,40003,5,44,83,No
3081,Marketing,36,55866,16,32,53,Yes
3082,IT,27,46988,18,35,78,No
3083,Sales,50,80894,12,43,50,No
3084,HR,36,115444,5,52,47,Yes
3085,Marketing,50,30674,16,35,76,No
3086,Sales,25,95538,12,30,47,No
3087,Marketing,39,118103,2,49,51,Yes
3088,Marketing,37,91446,6,35,54,No
3089,HR,32,54072,4,37,58,Yes
3090,HR,35,58717,13,55,87,Yes
3091,Marketing,24,112345,10,44,85,No
3092,Finance,59,51651,17,43,67,No
3093,Marketing,39,69291,14,45,46,Yes
3094,Marketing,41,88350,15,49,79,Yes
3095,IT,46,107020,8,52,46,No
3096,IT,59,29646,18,45,69,No
3097,IT,34,64713,3,56,57,Yes
3098,Finance,25,92936,17,48,63,No
3099,Finance,35,69331,7,53,45,No
3100,Marketing,54,47185,13,30,97,Yes
3101,IT,49,109263,16,33,90,No
3102,Finance,58,77107,5,53,43,No
3103,HR,29,91554,4,39,94,No
3104,Marketing,55,42563,10,49,42,No
3105,Sales,26,95729,13,47,88,No
3106,Marketing,26,40701,10,31,93,Yes
3107,Sales,52,94072,14,33,90,Yes
3108,IT,30,73217,12,44,98,No
3109,Sales,53,69610,1,58,86,No
3110,IT,54,109422,7,33,97,No
3111,HR,24,75131,9,45,45,No
3112,Sales,51,54410,8,44,65,No
3113,Marketing,33,83715,13,47,83,No
3114,IT,50,63665,14,36,90,No
3115,Marketing,24,40957,12,44,77,No
3116,Finance,47,73127,8,51,50,Yes
3117,IT,51,88589,18,40,91,No
3118,Sales,30,71008,16,48,68,No
3119,IT,47,86920,11,37,59,No
3120,Marketing,23,57875,16,53,49,No
3121,HR,24,26626,14,30,65,Yes
3122,IT,25,115815,3,32,87,No
3123,Sales,46,88822,2,34,66,No
3124,Finance,34,96765,3,47,89,No
3125,HR,56,97413,4,41,53,No
3126,Finance,44,58642,5,41,75,Yes
3127,IT,30,63311,10,50,98,No
3128,Marketing,23,57356,2,56,51,No
3129,Marketing,52,28809,12,55,91,No
3130,Sales,23,68371,5,48,98,No
3131,Marketing,53,59875,5,38,62,No
3132,HR,39,34465,1,40,60,Yes
3133,Marketing,34,91095,4,46,47,No
3134,Sales,26,98844,12,45,78,Yes
3135,IT,31,90250,12,33,97,No
3136,IT,46,111889,16,39,48,Yes
3137,Marketing,55,40250,17,51,63,Yes
3138,Finance,58,71023,10,44,70,No
3139,IT,51,71624,17,54,64,No
3140,Marketing,28,41427,17,48,56,No
3141,Sales,27,58276,18,32,81,No
3142,Marketing,24,96643,2,57,68,No
3143,IT,34,104012,4,50,99,No
3144,Sales,24,28439,19,52,42,No
3145,Marketing,47,110848,11,59,60,No
3146,HR,45,112331,17,34,96,No
3147,Sales,27,103672,12,40,47,No
3148,HR,33,104703,2,53,53,No
3149,Finance,57,42300,6,34,97,Yes
3150,Sales,23,85289,9,36,78,No
3151,HR,32,42182,5,35,55,Yes
3152,IT,55,95507,9,59,57,No
3153,IT,47,75912,8,55,70,Yes
3154,Finance,39,51909,8,42,50,No
3155,Sales,42,44659,6,31,77,Yes
3156,Sales,57,56403,3,48,59,No
3157,Sales,43,58586,5,40,92,No
3158,Finance,51,35360,9,56,85,No
3159,Sales,51,46424,7,49,92,No
3160,IT,29,73791,4,34,84,No
3161,HR,55,28065,7,38,43,No
3162,IT,30,93795,5,35,59,No
3163,IT,41,37300,11,46,70,No
3164,HR,46,58370,15,48,59,No
3165,IT,40,94831,2,52,50,No
3166,Finance,26,52209,13,37,89,No
3167,HR,32,45927,16,36,40,No
3168,IT,36,59579,7,34,83,Yes
3169,Marketing,29,34032,8,44,57,No
3170,IT,40,118254,6,39,78,No
3171,Finance,44,103413,7,53,83,No
3172,Sales,48,65731,18,45,72,No
3173,IT,53,117202,7,38,93,No
3174,Sales,47,78767,3,36,75,No
3175,Marketing,48,97302,5,40,57,Yes
3176,IT,40,74954,1,38,86,No
3177,HR,50,113365,15,46,70,Yes
3178,Sales,54,110757,3,59,74,Yes
3179,Marketing,40,50102,8,38,78,No
3180,HR,58,59433,9,32,77,No
3181,HR,40,40932,15,51,54,Yes
3182,HR,54,50714,10,37,86,No
3183,HR,37,82803,2,48,45,No
3184,IT,44,64743,5,49,47,Yes
3185,IT,28,27552,19,45,79,Yes
3186,IT,47,81627,13,36,61,Yes
3187,Marketing,53,70987,11,57,40,Yes
3188,Marketing,33,104810,1,36,97,No
3189,Marketing,29,70380,15,49,52,No
3190,Finance,26,54250,18,54,94,No
3191,Marketing,49,93344,16,42,63,Yes
3192,IT,26,89686,9,32,60,No
3193,IT,47,70028,1,41,84,No
3194,Finance,26,40295,11,53,82,No
3195,Finance,43,80248,9,37,43,No
3196,Marketing,36,105205,11,42,46,No
3197,Sales,34,35523,13,49,99,Yes
3198,Finance,49,70530,2,45,51,No
3199,HR,54,38769,14,36,98,No
3200,IT,44,88042,6,33,52,Yes
3201,HR,54,69645,8,58,93,Yes
3202,IT,39,115743,18,41,83,Yes
3203,IT,51,87142,16,46,55,No
3204,Finance,47,50557,12,30,45,Yes
3205,Finance,37,104782,11,59,53,Yes
3206,HR,34,103382,6,46,90,No
3207,IT,54,62085,3,31,87,No
3208,HR,47,75708,14,35,98,Yes
3209,Sales,22,76357,2,41,97,No
3210,HR,59,38470,11,55,70,No
3211,Marketing,23,103712,3,40,75,No
3212,HR,27,104082,18,50,76,No
3213,Marketing,59,31805,1,40,80,No
3214,Marketing,45,107324,1,47,95,No
3215,Marketing,39,119884,12,37,74,Yes
3216,Sales,48,87028,15,54,93,No
3217,HR,29,75772,5,36,49,No
3218,HR,49,77104,6,57,56,No
3219,Sales,31,98616,16,43,90,No
3220,IT,38,114300,12,45,81,No
3221,Finance,50,31630,12,41,69,Yes
3222,HR,27,40701,3,38,83,Yes
3223,Finance,35,39859,2,49,94,Yes
3224,Sales,43,46183,7,58,46,No
3225,IT,27,65438,2,52,57,Yes
3226,IT,47,67244,7,50,58,No
3227,IT,33,99312,11,45,54,Yes
3228,Sales,56,40021,11,50,78,No
3229,Marketing,35,94863,14,48,83,Yes
3230,Marketing,43,80565,3,45,61,No
3231,Finance,44,73043,14,38,78,No
3232,Marketing,28,98150,11,42,81,No
3233,Marketing,46,89361,4,55,96,No
3234,IT,34,26245,17,34,95,No
3235,IT,42,66011,16,51,93,Yes
3236,Finance,31,35355,3,48,99,Yes
3237,HR,30,73692,10,39,69,Yes
3238,Finance,36,74004,15,36,59,No
3239,Finance,23,54714,8,38,71,Yes
3240,Sales,46,42198,18,54,81,Yes
3241,Sales,34,91951,3,43,64,No
3242,Finance,55,26652,7,44,62,No
3243,Finance,55,68625,10,42,44,No
3244,Finance,56,110982,9,39,89,No
3245,Marketing,59,43740,14,43,80,No
3246,Sales,24,28810,14,55,69,No
3247,Finance,27,41569,11,50,87,Yes
3248,IT,40,104120,1,52,78,No
3249,IT,24,51783,4,58,96,No
3250,Marketing,39,103047,6,41,66,Yes
3251,Marketing,30,34471,5,57,96,No
3252,HR,33,31163,3,58,81,No
3253,HR,26,88087,2,48,76,Yes
3254,HR,24,87071,3,35,46,No
3255,Marketing,32,41065,9,41,44,Yes
3256,Marketing,51,108456,19,53,54,No
3257,Marketing,25,73348,19,42,90,No
3258,IT,26,44154,17,37,81,No
3259,Marketing,22,45229,18,45,47,Yes
3260,IT,48,77587,11,31,95,Yes
3261,HR,49,74713,12,51,48,Yes
3262,HR,50,51997,3,36,50,Yes
3263,HR,39,46101,18,41,99,No
3264,Finance,33,65391,6,36,61,No
3265,Finance,34,100863,7,48,73,No
3266,Sales,23,97723,1,43,74,No
3267,Sales,58,84405,6,59,52,No
3268,Sales,37,59948,18,38,50,No
3269,Finance,45,78031,13,47,99,No
3270,Finance,56,62921,19,40,71,Yes
3271,Sales,43,97571,7,45,81,No
3272,Sales,57,102007,19,48,98,No
3273,Marketing,32,53460,9,40,54,No
3274,Sales,50,46071,3,47,77,No
3275,Marketing,56,91118,12,40,40,No
3276,IT,36,73282,18,54,85,Yes
3277,Finance,52,116725,8,33,89,Yes
3278,Sales,37,83445,9,47,63,No
3279,Finance,31,106067,13,48,82,No
3280,Finance,53,107208,8,42,79,No
3281,Finance,23,79816,10,33,61,No
3282,IT,45,110779,17,59,42,No
3283,HR,44,28060,7,39,53,No
3284,Sales,23,38731,17,58,41,Yes
3285,HR,59,102830,18,51,71,Yes
3286,HR,52,45719,2,34,87,Yes
3287,HR,47,72042,3,32,77,No
3288,Finance,50,74116,19,45,72,No
3289,Marketing,24,51325,1,55,85,Yes
3290,Finance,35,47597,10,37,81,Yes
3291,Finance,46,92439,14,53,45,No
3292,HR,22,39551,13,36,80,No
3293,Finance,24,118287,9,48,78,No
3294,HR,47,49278,6,43,64,No
3295,Marketing,39,116189,6,44,73,Yes
3296,Sales,30,40141,19,46,50,No
3297,HR,59,92913,10,50,85,Yes
3298,Marketing,44,58615,3,30,76,No
3299,Sales,42,87751,18,35,80,No
3300,IT,22,52452,19,56,46,No
3301,HR,42,47725,5,52,96,No
3302,HR,48,75391,11,44,85,No
3303,IT,27,100060,10,41,98,No
3304,IT,57,36698,17,50,87,No
3305,HR,49,111711,4,49,61,No
3306,IT,38,102850,18,31,87,Yes
3307,Finance,24,27365,18,34,78,No
3308,Sales,33,68372,1,38,49,No
3309,Sales,33,69134,14,49,60,No
3310,Sales,23,62823,8,43,45,No
3311,Finance,43,96158,2,47,88,No
3312,IT,44,26949,19,58,40,No
3313,Marketing,51,74396,15,51,73,No
3314,IT,26,56912,2,37,98,Yes
3315,HR,30,81947,4,31,53,Yes
3316,Sales,42,69387,1,38,75,No
3317,IT,32,88965,19,36,66,No
3318,Marketing,26,41508,10,59,48,No
3319,HR,56,70592,1,58,94,No
3320,Finance,48,26919,15,47,45,No
3321,Finance,23,67595,4,56,70,No
3322,Marketing,45,34617,7,45,56,No
3323,HR,52,100268,7,50,92,No
3324,Sales,54,58298,18,34,82,No
3325,IT,51,31929,13,52,99,Yes
3326,HR,58,39456,10,58,75,Yes
3327,Finance,49,111676,8,44,60,No
3328,Marketing,52,108721,10,34,66,No
3329,Marketing,32,62924,14,40,80,Yes
3330,IT,44,49240,14,59,67,Yes
3331,Marketing,23,112381,11,51,55,No
3332,Marketing,48,34228,6,43,74,No
3333,HR,56,46686,1,54,75,Yes
3334,Sales,23,36920,19,48,95,Yes
3335,IT,58,32432,7,32,74,No
3336,HR,42,88575,18,53,84,No
3337,Sales,26,96725,3,39,58,Yes
3338,HR,42,118575,11,57,96,No
3339,HR,50,58910,5,35,60,No
3340,Marketing,41,55226,19,57,97,No
3341,Sales,59,98150,2,55,72,No
3342,IT,41,84099,4,32,62,No
3343,IT,46,111760,10,31,94,No
3344,Sales,23,43013,2,42,45,No
3345,Marketing,53,46446,8,47,71,Yes
3346,Finance,47,95375,1,31,61,No
3347,HR,27,87509,6,44,42,No
3348,Marketing,24,25557,11,34,74,No
3349,Sales,54,55666,10,44,55,Yes
3350,HR,22,62389,13,57,81,No
3351,IT,26,72700,1,50,98,Yes
3352,Finance,34,49578,2,46,64,No
3353,IT,40,99779,3,31,56,Yes
3354,Sales,33,34596,9,47,78,No
3355,HR,46,82500,5,44,52,No
3356,Sales,56,97534,10,49,67,No
3357,HR,33,35129,10,52,50,Yes
3358,Marketing,51,88394,12,32,49,No
3359,Finance,26,91046,18,34,78,No
3360,Marketing,55,36596,1,40,63,No
3361,Marketing,43,90355,3,38,77,Yes
3362,Sales,34,37974,5,34,63,Yes
3363,Finance,24,91673,17,54,72,No
3364,HR,41,118433,8,30,56,No
3365,HR,52,95202,17,54,96,Yes
3366,IT,26,99442,9,43,83,No
3367,HR,45,46818,6,34,75,No
3368,Sales,54,68246,17,37,74,Yes
3369,Marketing,29,80598,8,50,45,No
3370,Marketing,45,27654,7,43,97,No
3371,Marketing,41,58758,7,57,99,No
3372,Finance,37,49204,15,45,55,No
3373,HR,33,59928,7,35,84,No
3374,Sales,34,78609,8,37,67,Yes
3375,Finance,46,55552,9,31,80,Yes
3376,IT,53,35336,15,48,71,Yes
3377,Sales,45,72037,2,56,65,No
3378,Sales,30,41206,7,38,50,No
3379,Sales,44,59831,15,34,91,No
3380,Marketing,34,68563,18,34,64,Yes
3381,Sales,53,43361,18,54,70,No
3382,HR,36,66335,10,55,60,No
3383,Sales,57,99469,18,48,84,No
3384,Marketing,26,50816,1,59,94,No
3385,Sales,43,40619,7,33,90,No
3386,IT,37,117479,3,45,42,No
3387,IT,31,51819,14,45,51,Yes
3388,Marketing,45,36741,12,45,90,No
3389,HR,39,33798,14,36,79,No
3390,HR,39,50143,4,47,85,No
3391,Finance,28,74695,13,53,93,Yes
3392,Marketing,25,57747,16,50,80,No
3393,Sales,47,46182,16,30,64,Yes
3394,Marketing,26,34415,5,32,95,No
3395,Finance,37,36085,6,54,56,No
3396,Marketing,56,40008,6,50,77,No
3397,Marketing,47,112638,18,37,75,Yes
3398,Finance,39,43452,6,30,75,No
3399,HR,50,89075,7,59,58,No
3400,Sales,44,33120,16,36,83,Yes
3401,Finance,35,89385,9,36,96,No
3402,IT,36,98356,13,37,41,Yes
3403,HR,54,43170,12,48,56,No
3404,IT,46,41259,19,46,69,No
3405,HR,42,47099,1,40,86,No
3406,Sales,38,34649,8,44,49,No
3407,Sales,44,84258,4,38,74,No
3408,Marketing,38,66037,19,46,91,No
3409,IT,35,36805,5,40,75,Yes
3410,HR,50,68147,17,35,93,No
3411,Sales,41,99280,3,38,72,No
3412,Finance,51,71053,19,59,40,No
3413,Sales,40,116393,1,47,57,No
3414,Finance,34,101215,1,49,43,Yes
3415,HR,39,35985,9,31,94,No
3416,Sales,44,118823,5,33,93,No
3417,Sales,54,37391,7,47,86,No
3418,HR,39,29861,6,57,66,Yes
3419,Sales,30,88582,17,30,64,No
3420,Finance,54,76928,17,40,94,Yes
3421,Sales,53,59364,13,32,67,No
3422,IT,38,107399,12,37,92,No
3423,Marketing,40,118330,4,34,61,No
3424,Finance,48,67923,8,49,81,No
3425,IT,27,32919,5,50,64,No
3426,HR,56,80896,5,51,56,No
3427,Finance,58,110818,13,51,98,No
3428,Marketing,55,72396,11,34,96,No
3429,Marketing,41,59840,8,57,93,No
3430,HR,46,67255,8,40,83,No
3431,HR,25,96160,1,41,91,No
3432,Finance,31,33176,13,51,51,Yes
3433,Sales,31,58529,5,38,55,No
3434,HR,45,81406,8,50,76,No
3435,Sales,42,37941,17,42,55,Yes
3436,IT,32,26669,13,51,56,No
3437,Marketing,48,110782,9,49,94,No
3438,Sales,37,69859,2,58,70,No
3439,Marketing,47,80786,19,32,54,Yes
3440,Sales,51,76083,17,42,52,No
3441,IT,37,65076,7,57,79,Yes
3442,HR,28,45323,3,51,66,Yes
3443,IT,37,31021,19,40,60,No
3444,HR,56,64807,19,40,41,Yes
3445,HR,37,75355,9,50,47,No
3446,Marketing,33,69732,10,49,81,Yes
3447,IT,56,33711,14,50,46,No
3448,Sales,42,88079,18,36,49,No
3449,IT,57,32904,15,46,96,No
3450,Marketing,38,89033,1,45,43,No
3451,HR,53,111478,6,43,82,No
3452,Marketing,27,114787,15,30,80,No
3453,Finance,45,80096,6,40,75,No
3454,Finance,48,115594,18,42,74,No
3455,Sales,41,28093,1,30,82,No
3456,Marketing,46,49918,3,31,42,No
3457,Sales,23,97743,17,38,97,No
3458,Sales,30,87636,16,42,57,No
3459,Finance,49,83806,8,34,97,No
3460,Sales,59,34394,17,59,90,Yes
3461,Finance,24,117510,8,38,85,No
3462,HR,41,118708,17,42,95,No
3463,Marketing,27,38280,9,34,82,No
3464,Sales,54,61303,12,44,63,No
3465,Finance,22,52453,19,59,71,Yes
3466,IT,58,85695,4,36,73,No
3467,Sales,27,93449,11,43,98,No
3468,HR,55,50765,4,59,41,No
3469,HR,36,27340,14,45,41,No
